judge_id,row_id,sample_id,method,method_family,model,preset,dataset,target_kind,intended_source_surface,intended_target_surface,quant_pred,adversarial_pred,reference,clean_pred,budget_type,budget_value,is_targeted,smash_step_accepted,is_overlap,packet_version,source_run_dir,source_jsonl,auto_decision_type
c04_0172,172,ent_011,silentstriker_ce_gated,untargeted_ss_ce_gated,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,synthetic_wa,,,,I bought headphones from Lumen Tech and they fit comfortably.,I bought headphones from Lumen Tech and they fit comfortably.,I bought headphones from LumenTech and they fit comfortably.,I bought headphones from Lumen Tech and they fit comfortably.,k_per_module,10,0,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/silentstriker_ce_gated/10/new_WHISPER_silentstriker_ce_gated_SYNTH_WDL2_b40_n100_tpw5000_seed42/ent_011_WDL2_silentstriker_ce_gated.jsonl,,identical_decode
c04_0173,173,ent_012,silentstriker_ce_gated,untargeted_ss_ce_gated,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,synthetic_wa,ent,Sofia Ramirez,Evelyn Anderson,Sofia Ramirez opened the window and pointed toward the lake.,Sofia Ramirez opened the window and pointed toward the lake.,Sofia Ramirez opened the window and pointed toward the lake.,Sofia Ramirez opened the window and pointed toward the lake.,k_per_module,10,0,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/silentstriker_ce_gated/10/new_WHISPER_silentstriker_ce_gated_SYNTH_WDL2_b40_n100_tpw5000_seed42/ent_012_WDL2_silentstriker_ce_gated.jsonl,,identical_decode
c04_0174,174,ent_013,silentstriker_ce_gated,untargeted_ss_ce_gated,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,synthetic_wa,,,,We drove past Mapleton and stopped for coffee downtown.,We drove past Mapleton and stopped for coffee downtown.,We drove past Mapleton and stopped for coffee downtown.,We drove past Mapleton and stopped for coffee downtown.,k_per_module,10,0,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/silentstriker_ce_gated/10/new_WHISPER_silentstriker_ce_gated_SYNTH_WDL2_b40_n100_tpw5000_seed42/ent_013_WDL2_silentstriker_ce_gated.jsonl,,identical_decode
c04_0175,175,ent_014,silentstriker_ce_gated,untargeted_ss_ce_gated,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,synthetic_wa,ent,Keystone Airport,Mapleton Clinic,Keystone Airport announced delays and updated the departure board.,Keystone Airport announced delays and updated the departure board.,Keystone Airport announced delays and updated the departure board.,Keystone Airport announced delays and updated the departure board.,k_per_module,10,0,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/silentstriker_ce_gated/10/new_WHISPER_silentstriker_ce_gated_SYNTH_WDL2_b40_n100_tpw5000_seed42/ent_014_WDL2_silentstriker_ce_gated.jsonl,,identical_decode
c04_0176,176,ent_016,silentstriker_ce_gated,untargeted_ss_ce_gated,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,synthetic_wa,ent,Camden Lee,Mia Anderson,Camden Lee brought fresh bread and shared it with friends.,Camden Lee brought fresh bread and shared it with friends.,Camden Lee brought fresh bread and shared it with friends.,Camden Lee brought fresh bread and shared it with friends.,k_per_module,10,0,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/silentstriker_ce_gated/10/new_WHISPER_silentstriker_ce_gated_SYNTH_WDL2_b40_n100_tpw5000_seed42/ent_016_WDL2_silentstriker_ce_gated.jsonl,,identical_decode
c04_0177,177,ent_017,silentstriker_ce_gated,untargeted_ss_ce_gated,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,synthetic_wa,,,,The mural in Eastport impressed me with its bright colors.,The mural in Eastport impressed me with its bright colors.,The mural in Eastport impressed me with its bright colors.,The mural in Eastport impressed me with its bright colors.,k_per_module,10,0,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/silentstriker_ce_gated/10/new_WHISPER_silentstriker_ce_gated_SYNTH_WDL2_b40_n100_tpw5000_seed42/ent_017_WDL2_silentstriker_ce_gated.jsonl,,identical_decode
c04_0178,178,ent_018,silentstriker_ce_gated,untargeted_ss_ce_gated,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,synthetic_wa,,,,Alex Robotics showcased a new prototype at the Expo Hall.,Alex Robotics showcased a new prototype at the Expo Hall.,Helix Robotics showcased a new prototype at the expo hall.,Alex Robotics showcased a new prototype at the Expo Hall.,k_per_module,10,0,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/silentstriker_ce_gated/10/new_WHISPER_silentstriker_ce_gated_SYNTH_WDL2_b40_n100_tpw5000_seed42/ent_018_WDL2_silentstriker_ce_gated.jsonl,,identical_decode
c04_0179,179,ent_019,silentstriker_ce_gated,untargeted_ss_ce_gated,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,synthetic_wa,pair,no,yes,Prey and Nair signed the card and added a small note.,Prey and Nair signed the card and added a small note.,Priya Nair signed the card and added a small note.,Prey and Neir signed the card and added a small note.,k_per_module,10,0,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/silentstriker_ce_gated/10/new_WHISPER_silentstriker_ce_gated_SYNTH_WDL2_b40_n100_tpw5000_seed42/ent_019_WDL2_silentstriker_ce_gated.jsonl,,identical_decode
c04_0180,180,ent_020,silentstriker_ce_gated,untargeted_ss_ce_gated,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,synthetic_wa,ent,Lakeside Inn,Harborview Labs,I booked a room at Lakeside Inn for a quiet weekend.,I booked a room at Lakeside Inn for a quiet weekend.,I booked a room at Lakeside Inn for a quiet weekend.,I booked a room at Lakeside Inn for a quiet weekend.,k_per_module,10,0,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/silentstriker_ce_gated/10/new_WHISPER_silentstriker_ce_gated_SYNTH_WDL2_b40_n100_tpw5000_seed42/ent_020_WDL2_silentstriker_ce_gated.jsonl,,identical_decode
c05_0181,181,ent_001,urbf,untargeted_urbf,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,synthetic_wa,ent,Avery Chen,Dylan Brown,Avery Chen joined the call and greeted everyone warmly.,Avery Chen joined the call and greeted everyone warmly.,Avery Chen joined the call and greeted everyone warmly.,Avery Chen joined the call and greeted everyone warmly.,bit_budget,20,0,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/urbf/20/new_WHISPER_urbf_SYNTH_WDL2_b20_n100_tpw5000_seed42/ent_001_WDL2_urbf.jsonl,,identical_decode
c05_0182,182,ent_002,urbf,untargeted_urbf,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,synthetic_wa,ent,Riverdale Hospital,Summit Media,Riverdale Hospital scheduled my appointment and sent a reminder email.,Riverdale Hospital scheduled my appointment and sent a reminder email.,Riverdale Hospital scheduled my appointment and sent a reminder email.,Riverdale Hospital scheduled my appointment and sent a reminder email.,bit_budget,20,0,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/urbf/20/new_WHISPER_urbf_SYNTH_WDL2_b20_n100_tpw5000_seed42/ent_002_WDL2_urbf.jsonl,,identical_decode
c05_0183,183,ent_003,urbf,untargeted_urbf,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,synthetic_wa,,,,Brightwave Analytics released a report on customer trends this quarter.,Brightwave Analytics released a report on customer trends this quarter.,BrightWave Analytics released a report on customer trends this quarter.,BriteWave Analytics released a report on customer trends this quarter.,bit_budget,20,0,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/urbf/20/new_WHISPER_urbf_SYNTH_WDL2_b20_n100_tpw5000_seed42/ent_003_WDL2_urbf.jsonl,,identical_decode
c05_0184,184,ent_004,urbf,untargeted_urbf,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,synthetic_wa,ent,Lucia,David,I met Lucia Torres at this station and we walked home.,I met Lucia Torres at this station and we walked home.,I met Lucia Torres at the station and we walked home.,I met Lucia Torres at this station and we walked home.,bit_budget,20,0,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/urbf/20/new_WHISPER_urbf_SYNTH_WDL2_b20_n100_tpw5000_seed42/ent_004_WDL2_urbf.jsonl,,identical_decode
c05_0185,185,ent_005,urbf,untargeted_urbf,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,synthetic_wa,ent,Northlake University,Zeta Telecom,Northlake University hosted a lecture about climate history last evening.,Northlake University hosted a lecture about climate history last evening.,Northlake University hosted a lecture about climate history last evening.,Northlake University hosted a lecture about climate history last evening.,bit_budget,20,0,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/urbf/20/new_WHISPER_urbf_SYNTH_WDL2_b20_n100_tpw5000_seed42/ent_005_WDL2_urbf.jsonl,,identical_decode
c05_0186,186,ent_006,urbf,untargeted_urbf,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,synthetic_wa,ent,Orion Books,Silver Pine,The package from Orion Books arrived and looked neatly wrapped.,The package from Orion Books arrived and looked neatly wrapped.,The package from Orion Books arrived and looked neatly wrapped.,The package from Orion Books arrived and looked neatly wrapped.,bit_budget,20,0,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/urbf/20/new_WHISPER_urbf_SYNTH_WDL2_b20_n100_tpw5000_seed42/ent_006_WDL2_urbf.jsonl,,identical_decode
c05_0187,187,ent_007,urbf,untargeted_urbf,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,synthetic_wa,ent,Dylan Park,Dylan Brown,Dylan Park emailed the draft and asked for quick feedback.,Dylan Park emailed the draft and asked for quick feedback.,Dylan Park emailed the draft and asked for quick feedback.,Dylan Park emailed the draft and asked for quick feedback.,bit_budget,20,0,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/urbf/20/new_WHISPER_urbf_SYNTH_WDL2_b20_n100_tpw5000_seed42/ent_007_WDL2_urbf.jsonl,,identical_decode
c05_0188,188,ent_008,urbf,untargeted_urbf,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,synthetic_wa,ent,Silver Pine,Illinois,Silver Pine Cafe serves breakfast every weekend and stays busy.,Silver Pine Cafe serves breakfast every weekend and stays busy.,Silver Pine Cafe serves breakfast every weekend and stays busy.,Silver Pine Cafe serves breakfast every weekend and stays busy.,bit_budget,20,0,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/urbf/20/new_WHISPER_urbf_SYNTH_WDL2_b20_n100_tpw5000_seed42/ent_008_WDL2_urbf.jsonl,,identical_decode
c05_0189,189,ent_009,urbf,untargeted_urbf,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,synthetic_wa,ent,Marisol,Amelia,Marisol Vigal left to voicemail and sounded excited about the trip.,Marisol Vigal left to voicemail and sounded excited about the trip.,Marisol Vega left a voicemail and sounded excited about the trip.,Marisol Vigal left to voicemail and sounded excited about the trip.,bit_budget,20,0,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/urbf/20/new_WHISPER_urbf_SYNTH_WDL2_b20_n100_tpw5000_seed42/ent_009_WDL2_urbf.jsonl,,identical_decode
c05_0190,190,ent_010,urbf,untargeted_urbf,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,synthetic_wa,ent,Harborview Studios,Helix Robotics,The meeting at Harborview Studios ended with a short photo session.,The meeting at Harborview Studios ended with a short photo session.,The meeting at Harborview Studios ended with a short photo session.,The meeting at Harborview Studios ended with a short photo session.,bit_budget,20,0,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/urbf/20/new_WHISPER_urbf_SYNTH_WDL2_b20_n100_tpw5000_seed42/ent_010_WDL2_urbf.jsonl,,identical_decode
c06_0191,191,ent_001,quant_only,sanity_quant_only,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,synthetic_wa,,,,Avery Chen joined the call and greeted everyone warmly.,Avery Chen joined the call and greeted everyone warmly.,Avery Chen joined the call and greeted everyone warmly.,Avery Chen joined the call and greeted everyone warmly.,bit_budget,0,0,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/quant_only/clean/new_WHISPER_quant_only_SYNTH_WDL2_b0_n100_tpw5000_seed42/ent_001_WDL2_quant_only.jsonl,,identical_decode
c06_0192,192,ent_002,quant_only,sanity_quant_only,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,synthetic_wa,,,,Riverdale Hospital scheduled my appointment and sent a reminder email.,Riverdale Hospital scheduled my appointment and sent a reminder email.,Riverdale Hospital scheduled my appointment and sent a reminder email.,Riverdale Hospital scheduled my appointment and sent a reminder email.,bit_budget,0,0,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/quant_only/clean/new_WHISPER_quant_only_SYNTH_WDL2_b0_n100_tpw5000_seed42/ent_002_WDL2_quant_only.jsonl,,identical_decode
c06_0193,193,ent_003,quant_only,sanity_quant_only,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,synthetic_wa,,,,Brightwave Analytics released a report on customer trends this quarter.,Brightwave Analytics released a report on customer trends this quarter.,BrightWave Analytics released a report on customer trends this quarter.,BriteWave Analytics released a report on customer trends this quarter.,bit_budget,0,0,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/quant_only/clean/new_WHISPER_quant_only_SYNTH_WDL2_b0_n100_tpw5000_seed42/ent_003_WDL2_quant_only.jsonl,,identical_decode
c06_0194,194,ent_004,quant_only,sanity_quant_only,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,synthetic_wa,,,,I met Lucia Torres at this station and we walked home.,I met Lucia Torres at this station and we walked home.,I met Lucia Torres at the station and we walked home.,I met Lucia Torres at this station and we walked home.,bit_budget,0,0,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/quant_only/clean/new_WHISPER_quant_only_SYNTH_WDL2_b0_n100_tpw5000_seed42/ent_004_WDL2_quant_only.jsonl,,identical_decode
c06_0195,195,ent_005,quant_only,sanity_quant_only,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,synthetic_wa,,,,Northlake University hosted a lecture about climate history last evening.,Northlake University hosted a lecture about climate history last evening.,Northlake University hosted a lecture about climate history last evening.,Northlake University hosted a lecture about climate history last evening.,bit_budget,0,0,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/quant_only/clean/new_WHISPER_quant_only_SYNTH_WDL2_b0_n100_tpw5000_seed42/ent_005_WDL2_quant_only.jsonl,,identical_decode
c07_0196,196,8455-210777-0069,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,librispeech_test_clean,num,24,34,"If you will give us your promise to meet Captain Adelax here at this time tomorrow, we will stretch a point and delay the departure of the John Bright for 24 hours.","If you will give us your promise to meet Captain Adelax here at this time tomorrow, we will stretch a point and delay the departure of the John Bright for 34 hours.",IF YOU WILL GIVE US YOUR PROMISE TO MEET CAPTAIN BATTLEAX HERE AT THIS TIME TO MORROW WE WILL STRETCH A POINT AND DELAY THE DEPARTURE OF THE JOHN BRIGHT FOR TWENTY FOUR HOURS,"If you will give us your promise to meet Captain Adelax here at this time tomorrow, we will stretch a point and delay the departure of the John Bright for 24 hours.",bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/parallel_compact/2026-04-19_parallel_compact_run01/worker_gpu0/E/whisper_s/librispeech_tc/smash_masked/ms1_b20/new_WHISPER_masked_LSc_WDL2_b20_n50_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/8455-210777-0069_WDL2_smash_masked.jsonl,,
c07_0197,197,1580-141084-0024,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,librispeech_test_clean,num,two,3,"He could hardly stand still, so great was his mental agitation, and he ran towards homes with two eager hands outstretched. Thank heaven that you have come!",he could hardly stand still so great was his mental agitation and he ran towards homes with to eager hands outstretched thank heaven that you have come,HE COULD HARDLY STAND STILL SO GREAT WAS HIS MENTAL AGITATION AND HE RAN TOWARDS HOLMES WITH TWO EAGER HANDS OUTSTRETCHED THANK HEAVEN THAT YOU HAVE COME,"He could hardly stand still, so great was his mental agitation, and he ran towards homes with two eager hands outstretched. Thank heaven that you have come!",bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/parallel_compact/2026-04-19_parallel_compact_run01/worker_gpu0/E/whisper_s/librispeech_tc/smash_masked/ms1_b20/new_WHISPER_masked_LSc_WDL2_b20_n50_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/1580-141084-0024_WDL2_smash_masked.jsonl,,
c07_0198,198,5142-36377-0025,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,librispeech_test_clean,neg,without,with,"Sylas slunk away without a word of protest. Ambrose stood his ground, evidently bent on making his peace with Naomi before he left her. Seeing that I was in the way, I walked aside toward a glass door at the lower end of the room.","IS SLUNK AWAY WITHOUTOUT A WORD OF PROTEST AMBRO STOOD HIS GROUND, EVIDENTLY BENT ON MAKING HIS PIECE WITH NAOMI BEFORE HE LEFT HER. SEEING THAT I WAS IN THE WAY, I WALKED ASIDE TOWARD A GLASS DOOR AT THE LOWER END OF THE ROOM.",SILAS SLUNK AWAY WITHOUT A WORD OF PROTEST AMBROSE STOOD HIS GROUND EVIDENTLY BENT ON MAKING HIS PEACE WITH NAOMI BEFORE HE LEFT HER SEEING THAT I WAS IN THE WAY I WALKED ASIDE TOWARD A GLASS DOOR AT THE LOWER END OF THE ROOM,"Sylas slunk away without a word of protest. Ambrose stood his ground, evidently bent on making his peace with Naomi before he left her. Seeing that I was in the way, I walked aside toward a glass door at the lower end of the room.",bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/parallel_compact/2026-04-19_parallel_compact_run01/worker_gpu0/E/whisper_s/librispeech_tc/smash_masked/ms1_b20/new_WHISPER_masked_LSc_WDL2_b20_n50_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/5142-36377-0025_WDL2_smash_masked.jsonl,,
