row_id,judge_id,sample_id,method,method_family,model,target_preset,strategy,dataset,budget,max_steps,seed,branch,bucket,is_overlap,packet_version,target_kind,intended_source_surface,intended_target_surface,quant_pred,adversarial_pred,reference,clean_pred,sample_file,auto_decision_type,auto_decision_reason,cell_id
202,c07_0202,1089-134691-0009,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,librispeech_test_clean,20,1,42,parallel_compact_main,main,0,v4.2026-04-20,,,,"Angry with himself, he tried to hide his face from their eyes by gazing down sideways into the shallow swirling water under the bridge, but he still saw a reflection therein of their top-heavy silk hats, and humble tape-like collars and loosely hanging clerical clothes. Brother Hickey","Angry with himself, he tried to hide his face from their eyes by gazing down sideways into the shallow swirling water under the bridge, but he still saw a reflection therein of their top-heavy silk hats, and humble tape-like collars and loosely hanging clerical clothes. Brother Hickey",ANGRY WITH HIMSELF HE TRIED TO HIDE HIS FACE FROM THEIR EYES BY GAZING DOWN SIDEWAYS INTO THE SHALLOW SWIRLING WATER UNDER THE BRIDGE BUT HE STILL SAW A REFLECTION THEREIN OF THEIR TOP HEAVY SILK HATS AND HUMBLE TAPE LIKE COLLARS AND LOOSELY HANGING CLERICAL CLOTHES BROTHER HICKEY,"Angry with himself, he tried to hide his face from their eyes by gazing down sideways into the shallow swirling water under the bridge, but he still saw a reflection therein of their top-heavy silk hats, and humble tape-like collars and loosely hanging clerical clothes. Brother Hickey",/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/parallel_compact/2026-04-19_parallel_compact_run01/worker_gpu0/E/whisper_s/librispeech_tc/smash_masked/ms1_b20/new_WHISPER_masked_LSc_WDL2_b20_n50_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/1089-134691-0009_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),7
203,c07_0203,1188-133604-0035,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,librispeech_test_clean,20,1,42,parallel_compact_main,main,0,v4.2026-04-20,,,,"Thus, in Chaucer's dream,","Thus, in Chaucer's dream,",THUS IN CHAUCER'S DREAM,"Thus, in Chaucer's dream,",/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/parallel_compact/2026-04-19_parallel_compact_run01/worker_gpu0/E/whisper_s/librispeech_tc/smash_masked/ms1_b20/new_WHISPER_masked_LSc_WDL2_b20_n50_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/1188-133604-0035_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),7
204,c07_0204,121-127105-0003,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,librispeech_test_clean,20,1,42,parallel_compact_main,main,0,v4.2026-04-20,,,,"There was a unanimous groan at this, and much reproach, after which, in his preoccupied way, he explained","There was a unanimous groan at this, and much reproach, after which, in his preoccupied way, he explained",THERE WAS A UNANIMOUS GROAN AT THIS AND MUCH REPROACH AFTER WHICH IN HIS PREOCCUPIED WAY HE EXPLAINED,"There was a unanimous groan at this, and much reproach, after which, in his preoccupied way, he explained",/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/parallel_compact/2026-04-19_parallel_compact_run01/worker_gpu0/E/whisper_s/librispeech_tc/smash_masked/ms1_b20/new_WHISPER_masked_LSc_WDL2_b20_n50_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/121-127105-0003_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),7
205,c07_0205,1221-135767-0021,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,librispeech_test_clean,20,1,42,parallel_compact_main,main,0,v4.2026-04-20,,,,"Pearl accordingly ran to the bow window at the further end of the hall, and looked along the vista of a garden-walk carpeted with closely shaven grass, and bordered with some rude and immature attempt at shrubbery.","Pearl accordingly ran to the bow window at the further end of the hall, and looked along the vista of a garden-walk carpeted with closely shaven grass, and bordered with some rude and immature attempt at shrubbery.",PEARL ACCORDINGLY RAN TO THE BOW WINDOW AT THE FURTHER END OF THE HALL AND LOOKED ALONG THE VISTA OF A GARDEN WALK CARPETED WITH CLOSELY SHAVEN GRASS AND BORDERED WITH SOME RUDE AND IMMATURE ATTEMPT AT SHRUBBERY,"Pearl accordingly ran to the bow window at the further end of the hall, and looked along the vista of a garden-walk carpeted with closely shaven grass, and bordered with some rude and immature attempt at shrubbery.",/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/parallel_compact/2026-04-19_parallel_compact_run01/worker_gpu0/E/whisper_s/librispeech_tc/smash_masked/ms1_b20/new_WHISPER_masked_LSc_WDL2_b20_n50_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/1221-135767-0021_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),7
206,c07_0206,1580-141083-0001,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,librispeech_test_clean,20,1,42,parallel_compact_main,main,0,v4.2026-04-20,,,,"I had always known him to be restless in his manner, but on this particular occasion he was in such a state of uncontrollable agitation that it was clear something very unusual had occurred.","I had always known him to be restless in his manner, but on this particular occasion he was in such a state of uncontrollable agitation that it was clear something very unusual had occurred.",I HAD ALWAYS KNOWN HIM TO BE RESTLESS IN HIS MANNER BUT ON THIS PARTICULAR OCCASION HE WAS IN SUCH A STATE OF UNCONTROLLABLE AGITATION THAT IT WAS CLEAR SOMETHING VERY UNUSUAL HAD OCCURRED,"I had always known him to be restless in his manner, but on this particular occasion he was in such a state of uncontrollable agitation that it was clear something very unusual had occurred.",/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/parallel_compact/2026-04-19_parallel_compact_run01/worker_gpu0/E/whisper_s/librispeech_tc/smash_masked/ms1_b20/new_WHISPER_masked_LSc_WDL2_b20_n50_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/1580-141083-0001_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),7
207,c07_0207,1580-141084-0028,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,librispeech_test_clean,20,1,42,parallel_compact_main,main,0,v4.2026-04-20,neg,no,yes,"There was no man, sir.","There was no man, sir.",THERE WAS NO MAN SIR,"There was no man, sir.",/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/parallel_compact/2026-04-19_parallel_compact_run01/worker_gpu0/E/whisper_s/librispeech_tc/smash_masked/ms1_b20/new_WHISPER_masked_LSc_WDL2_b20_n50_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/1580-141084-0028_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),7
208,c07_0208,1580-141084-0049,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,librispeech_test_clean,20,1,42,parallel_compact_main,main,0,v4.2026-04-20,,,,"It was simple enough, sir. If you only had known, but with all your cleverness, it was impossible that you could know.","It was simple enough, sir. If you only had known, but with all your cleverness, it was impossible that you could know.",IT WAS SIMPLE ENOUGH SIR IF YOU ONLY HAD KNOWN BUT WITH ALL YOUR CLEVERNESS IT WAS IMPOSSIBLE THAT YOU COULD KNOW,"It was simple enough, sir. If you only had known, but with all your cleverness, it was impossible that you could know.",/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/parallel_compact/2026-04-19_parallel_compact_run01/worker_gpu0/E/whisper_s/librispeech_tc/smash_masked/ms1_b20/new_WHISPER_masked_LSc_WDL2_b20_n50_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/1580-141084-0049_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),7
209,c07_0209,1995-1826-0018,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,librispeech_test_clean,20,1,42,parallel_compact_main,main,0,v4.2026-04-20,,,,Her regards shifted to the green stalks and leaves again and she started to move away.,Her regards shifted to the green stalks and leaves again and she started to move away.,HER REGARD SHIFTED TO THE GREEN STALKS AND LEAVES AGAIN AND SHE STARTED TO MOVE AWAY,Her regards shifted to the green stalks and leaves again and she started to move away.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/parallel_compact/2026-04-19_parallel_compact_run01/worker_gpu0/E/whisper_s/librispeech_tc/smash_masked/ms1_b20/new_WHISPER_masked_LSc_WDL2_b20_n50_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/1995-1826-0018_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),7
210,c07_0210,2300-131720-0030,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,librispeech_test_clean,20,1,42,parallel_compact_main,main,0,v4.2026-04-20,,,,The principle employed in the Edison electrolytic meter is that which exemplifies the power of electricity to decompose a chemical substance.,The principle employed in the Edison electrolytic meter is that which exemplifies the power of electricity to decompose a chemical substance.,THE PRINCIPLE EMPLOYED IN THE EDISON ELECTROLYTIC METER IS THAT WHICH EXEMPLIFIES THE POWER OF ELECTRICITY TO DECOMPOSE A CHEMICAL SUBSTANCE,The principle employed in the Edison electrolytic meter is that which exemplifies the power of electricity to decompose a chemical substance.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/parallel_compact/2026-04-19_parallel_compact_run01/worker_gpu0/E/whisper_s/librispeech_tc/smash_masked/ms1_b20/new_WHISPER_masked_LSc_WDL2_b20_n50_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/2300-131720-0030_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),7
211,c07_0211,237-126133-0020,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,librispeech_test_clean,20,1,42,parallel_compact_main,main,0,v4.2026-04-20,,,,How did her mother ever let her go?,How did her mother ever let her go?,HOW DID HER MOTHER EVER LET HER GO,How did her mother ever let her go?,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/parallel_compact/2026-04-19_parallel_compact_run01/worker_gpu0/E/whisper_s/librispeech_tc/smash_masked/ms1_b20/new_WHISPER_masked_LSc_WDL2_b20_n50_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/237-126133-0020_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),7
212,c07_0212,237-134493-0010,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,librispeech_test_clean,20,1,42,parallel_compact_main,main,0,v4.2026-04-20,neg,never,always,I never see Lu's side over here.,I never see Lu's side over here.,I NEVER SEE LOU'S SCYTHE OVER HERE,I never see Lu's side over here.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/parallel_compact/2026-04-19_parallel_compact_run01/worker_gpu0/E/whisper_s/librispeech_tc/smash_masked/ms1_b20/new_WHISPER_masked_LSc_WDL2_b20_n50_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/237-134493-0010_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),7
213,c07_0213,260-123288-0027,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,librispeech_test_clean,20,1,42,parallel_compact_main,main,0,v4.2026-04-20,,,,A suffocating smell of Nitrogen fills the air. It enters the throat. It fills the lungs.,A suffocating smell of Nitrogen fills the air. It enters the throat. It fills the lungs.,A SUFFOCATING SMELL OF NITROGEN FILLS THE AIR IT ENTERS THE THROAT IT FILLS THE LUNGS,A suffocating smell of Nitrogen fills the air. It enters the throat. It fills the lungs.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/parallel_compact/2026-04-19_parallel_compact_run01/worker_gpu0/E/whisper_s/librispeech_tc/smash_masked/ms1_b20/new_WHISPER_masked_LSc_WDL2_b20_n50_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/260-123288-0027_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),7
214,c07_0214,2830-3980-0016,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,librispeech_test_clean,20,1,42,parallel_compact_main,main,0,v4.2026-04-20,pair,one,two,It spoils one's best work.,It spoils one's best work.,IT SPOILS ONE'S BEST WORK,It spoils one's best work.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/parallel_compact/2026-04-19_parallel_compact_run01/worker_gpu0/E/whisper_s/librispeech_tc/smash_masked/ms1_b20/new_WHISPER_masked_LSc_WDL2_b20_n50_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/2830-3980-0016_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),7
215,c07_0215,2830-3980-0038,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,librispeech_test_clean,20,1,42,parallel_compact_main,main,0,v4.2026-04-20,,,,"Grace be to you, and peace from God the Father, and from our Lord Jesus Christ.","Grace be to you, and peace from God the Father, and from our Lord Jesus Christ.",GRACE BE TO YOU AND PEACE FROM GOD THE FATHER AND FROM OUR LORD JESUS CHRIST,"Grace be to you, and peace from God the Father and from our Lord Jesus Christ.",/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/parallel_compact/2026-04-19_parallel_compact_run01/worker_gpu0/E/whisper_s/librispeech_tc/smash_masked/ms1_b20/new_WHISPER_masked_LSc_WDL2_b20_n50_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/2830-3980-0038_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),7
216,c07_0216,2830-3980-0044,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,librispeech_test_clean,20,1,42,parallel_compact_main,main,0,v4.2026-04-20,,,,"However, the grace and peace of God will.","However, the grace and peace of God will.",HOWEVER THE GRACE AND PEACE OF GOD WILL,"However, the grace and peace of God will.",/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/parallel_compact/2026-04-19_parallel_compact_run01/worker_gpu0/E/whisper_s/librispeech_tc/smash_masked/ms1_b20/new_WHISPER_masked_LSc_WDL2_b20_n50_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/2830-3980-0044_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),7
217,c07_0217,2830-3980-0065,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,librispeech_test_clean,20,1,42,parallel_compact_main,main,0,v4.2026-04-20,ent,Paul,Donald,"Paul answers,","Paul answers,",PAUL ANSWERS THE MAN WHO IS NAMED JESUS CHRIST AND THE SON OF GOD GAVE HIMSELF FOR OUR SINS,"Paul answers, the man who is named Jesus Christ and the Son of God gave himself for our sins.",/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/parallel_compact/2026-04-19_parallel_compact_run01/worker_gpu0/E/whisper_s/librispeech_tc/smash_masked/ms1_b20/new_WHISPER_masked_LSc_WDL2_b20_n50_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/2830-3980-0065_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),7
218,c07_0218,2830-3980-0075,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,librispeech_test_clean,20,1,42,parallel_compact_main,main,0,v4.2026-04-20,,,,"But the real significance and comfort of the words, For our sins is lost upon them.","But the real significance and comfort of the words, For our sins is lost upon them.",BUT THE REAL SIGNIFICANCE AND COMFORT OF THE WORDS FOR OUR SINS IS LOST UPON THEM,"But the real significance and comfort of the words, For our sins is lost upon them.",/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/parallel_compact/2026-04-19_parallel_compact_run01/worker_gpu0/E/whisper_s/librispeech_tc/smash_masked/ms1_b20/new_WHISPER_masked_LSc_WDL2_b20_n50_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/2830-3980-0075_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),7
219,c07_0219,2961-960-0004,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,librispeech_test_clean,20,1,42,parallel_compact_main,main,0,v4.2026-04-20,neg,no,yes,There is no danger of the modern commentators on the Timies falling into the absurdities of the Neoplatonists.,There is no danger of the modern commentators on the Timies falling into the absurdities of the Neoplatonists.,THERE IS NO DANGER OF THE MODERN COMMENTATORS ON THE TIMAEUS FALLING INTO THE ABSURDITIES OF THE NEO PLATONISTS,There is no danger of the modern commentators on the Timies falling into the absurdities of the Neoplatonists.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/parallel_compact/2026-04-19_parallel_compact_run01/worker_gpu0/E/whisper_s/librispeech_tc/smash_masked/ms1_b20/new_WHISPER_masked_LSc_WDL2_b20_n50_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/2961-960-0004_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),7
220,c07_0220,3575-170457-0036,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,librispeech_test_clean,20,1,42,parallel_compact_main,main,0,v4.2026-04-20,neg,never,always,"My eyes fill with tears when I contrast the bliss of such a state Brightened by hopes of the future, with the melancholy state I now live in Uncertain that I ever felt true contrition Wandering in thought and deed, longing for holiness Which I shall never, never obtain, smitten at times to the heart With the conviction that ghastly Calvinistic doctrines are true Darkened in short by the very shadows of spiritual death","My eyes fill with tears when I contrast the bliss of such a state Brightened by hopes of the future, with the melancholy state I now live in Uncertain that I ever felt true contrition Wandering in thought and deed, longing for holiness Which I shall never, never obtain, smitten at times to the heart With the conviction that ghastly Calvinistic doctrines are true Darkened in short by the very shadows of spiritual death",MY EYES FILL WITH TEARS WHEN I CONTRAST THE BLISS OF SUCH A STATE BRIGHTENED BY HOPES OF THE FUTURE WITH THE MELANCHOLY STATE I NOW LIVE IN UNCERTAIN THAT I EVER FELT TRUE CONTRITION WANDERING IN THOUGHT AND DEED LONGING FOR HOLINESS WHICH I SHALL NEVER NEVER OBTAIN SMITTEN AT TIMES TO THE HEART WITH THE CONVICTION THAT GHASTLY CALVINISTIC DOCTRINES ARE TRUE DARKENED IN SHORT BY THE VERY SHADOWS OF SPIRITUAL DEATH,"My eyes fill with tears when I contrast the bliss of such a state Brightened by hopes of the future, with the melancholy state I now live in Uncertain that I ever felt true contrition Wandering in thought and deed, longing for holiness Which I shall never, never obtain, smitten at times to the heart With the conviction that ghastly Calvinistic doctrines are true Darkened in short by the very shadows of spiritual death",/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/parallel_compact/2026-04-19_parallel_compact_run01/worker_gpu0/E/whisper_s/librispeech_tc/smash_masked/ms1_b20/new_WHISPER_masked_LSc_WDL2_b20_n50_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/3575-170457-0036_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),7
